time_delta_days,semantic_similarity,confidence_old,confidence_new,trust_score,drift_score,confidence_delta,slot,is_factual_slot,is_preference_slot,has_correction_words,has_temporal_words,policy,id,category_CONFLICT,category_REFINEMENT,category_REVISION,category_TEMPORAL,slot_type_factual,slot_type_other,slot_type_preference,user_signal_strength_implicit,time_category_old,time_category_recent
16,0.6,0.8627291662203262,0.8691369555366585,0.9243776955865857,0.006407789316332235,0.006407789316332235,hobby,0,1,0,0,PRESERVE,synthetic_refinement_019,False,True,False,False,False,False,True,True,True,False
98,0.6,0.8802099791643998,0.6752580732146238,0.7343598614136693,0.20495190594977597,-0.20495190594977597,employer,1,0,0,0,PRESERVE,synthetic_revision_035,False,False,True,False,True,False,False,True,True,False
39,0.16666666666666666,0.8128887289913204,0.6799727510276046,0.9457903522933255,0.1329159779637158,-0.1329159779637158,skill,0,0,0,0,ASK_USER,synthetic_conflict_016,True,False,False,False,False,True,False,True,True,False
4,0.375,0.7847329047087938,0.7587246160176065,0.9894162319102263,0.02600828869118721,-0.02600828869118721,skill,0,0,0,0,PRESERVE,synthetic_refinement_054,False,True,False,False,False,True,False,True,False,True
45,0.16666666666666666,0.8039974125653737,0.6332800437464707,0.7324296248972819,0.17071736881890298,-0.17071736881890298,skill,0,0,0,0,ASK_USER,synthetic_conflict_004,True,False,False,False,False,True,False,True,True,False
25,0.5,0.8066910015652394,0.8327877520711081,0.7077035276492397,0.026096750505868682,0.026096750505868682,preference,0,1,0,0,ASK_USER,synthetic_conflict_022,True,False,False,False,False,False,True,True,True,False
159,0.5714285714285714,0.7935752558588842,0.6534236236690533,0.7935871733184086,0.14015163218983095,-0.14015163218983095,job_title,1,0,0,0,PRESERVE,synthetic_revision_046,False,False,True,False,True,False,False,True,True,False
18,0.375,0.9307462589335961,0.6234966578478267,0.9032041860551226,0.3072496010857694,-0.3072496010857694,tool,0,0,0,0,PRESERVE,synthetic_refinement_058,False,True,False,False,False,True,False,True,True,False
1,0.6,0.9079429721187136,0.6326305355962871,0.9874518514617687,0.27531243652242643,-0.27531243652242643,skill,0,0,0,0,ASK_USER,synthetic_refinement_020,False,True,False,False,False,True,False,True,False,True
26,0.6,0.7241411081414464,0.8585785994710504,0.8189963324549882,0.13443749132960403,0.13443749132960403,preference,0,1,0,0,PRESERVE,synthetic_refinement_025,False,True,False,False,False,False,True,True,True,False
22,0.6,0.902942321319348,0.7947297574653724,0.9145044115148405,0.1082125638539756,-0.1082125638539756,preference,0,1,0,0,PRESERVE,synthetic_refinement_069,False,True,False,False,False,False,True,True,True,False
318,0.6,0.8466162706848692,0.7965552448972253,0.7227989433529179,0.05006102578764393,-0.05006102578764393,age,1,0,0,0,OVERRIDE,synthetic_temporal_042,False,False,False,True,True,False,False,True,True,False
149,0.6,0.7824114953540512,0.6427809498740957,0.9071843247798941,0.13963054547995546,-0.13963054547995546,employer,1,0,0,0,OVERRIDE,synthetic_revision_022,False,False,True,False,True,False,False,True,True,False
48,0.5,0.7883995199084419,0.8328691820010203,0.8881727186803133,0.04446966209257841,0.04446966209257841,preference,0,1,0,0,ASK_USER,synthetic_conflict_024,True,False,False,False,False,False,True,True,True,False
57,0.5,0.8875710625628696,0.9038322521041726,0.7305703916337929,0.016261189541303067,0.016261189541303067,preference,0,1,0,0,ASK_USER,synthetic_conflict_005,True,False,False,False,False,False,True,True,True,False
54,0.6,0.8802651696865373,0.9389395188590159,0.9317442654853672,0.0586743491724786,0.0586743491724786,employer,1,0,0,0,PRESERVE,synthetic_revision_036,False,False,True,False,True,False,False,True,True,False
18,0.5,0.8501025228061692,0.7230761649926021,0.955087971726639,0.12702635781356708,-0.12702635781356708,preference,0,1,0,0,ASK_USER,synthetic_conflict_060,True,False,False,False,False,False,True,True,True,False
163,0.8333333333333334,0.8444796295974637,0.6744585819852021,0.8801234844450532,0.17002104761226156,-0.17002104761226156,job_title,1,0,0,0,OVERRIDE,synthetic_revision_003,False,False,True,False,True,False,False,True,True,False
138,0.6,0.864184075747038,0.678485704187648,0.7363165195201945,0.18569837155939006,-0.18569837155939006,employer,1,0,0,0,PRESERVE,synthetic_revision_013,False,False,True,False,True,False,False,True,True,False
90,0.6666666666666666,0.7270545954818166,0.8958806965104708,0.9951533054544014,0.16882610102865414,0.16882610102865414,job_title,1,0,0,0,PRESERVE,synthetic_revision_037,False,False,True,False,True,False,False,True,True,False
395,0.42857142857142855,0.7918902626538376,0.8669119711778974,0.9347906039083058,0.07502170852405987,0.07502170852405987,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_045,False,False,False,True,False,True,False,True,True,False
153,0.8333333333333334,0.8435250010828657,0.8825274799033205,0.8041611295925346,0.03900247882045482,0.03900247882045482,job_title,1,0,0,0,PRESERVE,synthetic_revision_013,False,False,True,False,True,False,False,True,True,False
65,0.6666666666666666,0.9112887903320894,0.9410913107439978,0.8285134039704233,0.02980252041190834,0.02980252041190834,job_title,1,0,0,0,PRESERVE,synthetic_revision_006,False,False,True,False,True,False,False,True,True,False
329,0.42857142857142855,0.9046067148851673,0.8147506481874126,0.8111712628654169,0.0898560666977547,-0.0898560666977547,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_061,False,False,False,True,False,True,False,True,True,False
375,0.42857142857142855,0.8606747909574578,0.6091888410087541,0.8517882369031233,0.25148594994870366,-0.25148594994870366,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_011,False,False,False,True,False,True,False,True,True,False
36,0.5,0.932271072748734,0.890311276485882,0.8023693524583849,0.041959796262851956,-0.041959796262851956,preference,0,1,0,0,ASK_USER,synthetic_conflict_001,True,False,False,False,False,False,True,True,True,False
374,0.6,0.7668619312885276,0.663145625186299,0.9548726880998732,0.1037163061022286,-0.1037163061022286,age,1,0,0,0,ASK_USER,synthetic_temporal_010,False,False,False,True,True,False,False,True,True,False
310,0.6,0.8756746932164011,0.7081446410904685,0.9466992754270174,0.16753005212593264,-0.16753005212593264,age,1,0,0,0,OVERRIDE,synthetic_temporal_047,False,False,False,True,True,False,False,True,True,False
37,0.5,0.7849561641943146,0.6021370262912805,0.7316616611931995,0.18281913790303406,-0.18281913790303406,preference,0,1,0,0,ASK_USER,synthetic_conflict_007,True,False,False,False,False,False,True,True,True,False
23,0.375,0.9174656766341095,0.7982123831664817,0.9882362701643737,0.11925329346762781,-0.11925329346762781,tool,0,0,0,0,PRESERVE,synthetic_refinement_039,False,True,False,False,False,True,False,True,True,False
373,0.42857142857142855,0.8001960859998789,0.649656128952944,0.8906755318304338,0.1505399570469349,-0.1505399570469349,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_044,False,False,False,True,False,True,False,True,True,False
73,0.5714285714285714,0.8582930031638785,0.610729984433317,0.9486121933007374,0.2475630187305614,-0.2475630187305614,job_title,1,0,0,0,OVERRIDE,synthetic_revision_032,False,False,True,False,True,False,False,True,True,False
13,0.16666666666666666,0.8865279405014266,0.6752965080117288,0.9121925931118231,0.21123143248969778,-0.21123143248969778,skill,0,0,0,0,ASK_USER,synthetic_conflict_070,True,False,False,False,False,True,False,True,True,False
1,0.6,0.8049581234411257,0.7193135936192665,0.8306461435023031,0.08564452982185922,-0.08564452982185922,hobby,0,1,0,0,PRESERVE,synthetic_refinement_009,False,True,False,False,False,False,True,True,False,True
51,0.16666666666666666,0.7925132731192509,0.8525585887099356,0.9201385912040175,0.06004531559068471,0.06004531559068471,skill,0,0,0,0,ASK_USER,synthetic_conflict_072,True,False,False,False,False,True,False,True,True,False
146,0.6,0.8942089049916853,0.798657744815039,0.9896421193714233,0.09555116017664622,-0.09555116017664622,employer,1,0,0,0,PRESERVE,synthetic_revision_034,False,False,True,False,True,False,False,True,True,False
129,0.6,0.7212392599942947,0.6184130892489326,0.7810247189162203,0.10282617074536216,-0.10282617074536216,location,1,0,0,0,OVERRIDE,synthetic_revision_013,False,False,True,False,True,False,False,True,True,False
14,0.375,0.7393524742767883,0.8162433636741107,0.9424597656420268,0.07689088939732236,0.07689088939732236,tool,0,0,0,0,PRESERVE,synthetic_refinement_056,False,True,False,False,False,True,False,True,True,False
341,0.42857142857142855,0.8684921776532782,0.6952359952411766,0.8614518719344767,0.1732561824121016,-0.1732561824121016,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_034,False,False,False,True,False,True,False,True,True,False
13,0.375,0.8654846732020652,0.7699815967118486,0.8450492511649588,0.09550307649021661,-0.09550307649021661,tool,0,0,0,0,PRESERVE,synthetic_refinement_012,False,True,False,False,False,True,False,True,True,False
22,0.6,0.8105110466744447,0.6956083955276693,0.8306723479011683,0.11490265114677545,-0.11490265114677545,skill,0,0,0,0,ASK_USER,synthetic_refinement_031,False,True,False,False,False,True,False,True,True,False
12,0.6,0.8887357859170926,0.6398361278385706,0.9193078642915367,0.248899658078522,-0.248899658078522,hobby,0,1,0,0,PRESERVE,synthetic_refinement_023,False,True,False,False,False,False,True,True,True,False
114,0.5,0.8074784083494726,0.6991362645281572,0.7805186614147676,0.10834214382131535,-0.10834214382131535,location,1,0,0,0,PRESERVE,synthetic_revision_007,False,False,True,False,True,False,False,True,True,False
353,0.6,0.8696215636900332,0.7703214636774878,0.9555139480057995,0.09930010001254541,-0.09930010001254541,age,1,0,0,0,OVERRIDE,synthetic_temporal_064,False,False,False,True,True,False,False,True,True,False
35,0.5,0.8667831396840874,0.6158960769115496,0.949219305667181,0.2508870627725378,-0.2508870627725378,preference,0,1,0,0,ASK_USER,synthetic_conflict_043,True,False,False,False,False,False,True,True,True,False
34,0.16666666666666666,0.7988158490219072,0.8097637349305576,0.7259988694167023,0.010947885908650479,0.010947885908650479,skill,0,0,0,0,ASK_USER,synthetic_conflict_061,True,False,False,False,False,True,False,True,True,False
127,0.5,0.7019217714749707,0.7054967767064528,0.9644893552008316,0.0035750052314821312,0.0035750052314821312,location,1,0,0,0,PRESERVE,synthetic_revision_010,False,False,True,False,True,False,False,True,True,False
20,0.6,0.752808494805078,0.6480321818400644,0.7731590317572867,0.10477631296501366,-0.10477631296501366,hobby,0,1,0,0,PRESERVE,synthetic_refinement_012,False,True,False,False,False,False,True,True,True,False
368,0.6,0.7638798760053648,0.7148428245782443,0.8394125399809695,0.04903705142712045,-0.04903705142712045,age,1,0,0,0,OVERRIDE,synthetic_temporal_014,False,False,False,True,True,False,False,True,True,False
317,0.6,0.7019324766423279,0.8614549432004187,0.8830995112691562,0.15952246655809077,0.15952246655809077,age,1,0,0,0,OVERRIDE,synthetic_temporal_074,False,False,False,True,True,False,False,True,True,False
55,0.6,0.7439237004689605,0.7330726060003326,0.8136967912384792,0.010851094468627864,-0.010851094468627864,location,1,0,0,0,PRESERVE,synthetic_revision_014,False,False,True,False,True,False,False,True,True,False
165,0.5,0.8759178158456659,0.7750918212946746,0.7086099993310269,0.10082599455099128,-0.10082599455099128,location,1,0,0,0,OVERRIDE,synthetic_revision_050,False,False,True,False,True,False,False,True,True,False
24,0.5,0.9083385506049695,0.8821700652983673,0.9552858508937377,0.026168485306602207,-0.026168485306602207,preference,0,1,0,0,ASK_USER,synthetic_conflict_066,True,False,False,False,False,False,True,True,True,False
111,0.6,0.7180188741480394,0.901617526707906,0.7545519571473075,0.18359865255986652,0.18359865255986652,employer,1,0,0,0,OVERRIDE,synthetic_revision_027,False,False,True,False,True,False,False,True,True,False
15,0.6,0.7105755653906978,0.606559537804976,0.7636359550539217,0.10401602758572182,-0.10401602758572182,preference,0,1,0,0,PRESERVE,synthetic_refinement_061,False,True,False,False,False,False,True,True,True,False
47,0.6666666666666666,0.9302906086256031,0.9017385047642232,0.9393497070484289,0.02855210386137985,-0.02855210386137985,job_title,1,0,0,0,PRESERVE,synthetic_revision_021,False,False,True,False,True,False,False,True,True,False
13,0.6,0.8439397901842077,0.8006898883100451,0.802101652949285,0.043249901874162666,-0.043249901874162666,hobby,0,1,0,0,PRESERVE,synthetic_refinement_048,False,True,False,False,False,False,True,True,True,False
22,0.5,0.8773747403922335,0.7461928859452182,0.9640959939274676,0.13118185444701536,-0.13118185444701536,preference,0,1,0,0,ASK_USER,synthetic_conflict_006,True,False,False,False,False,False,True,True,True,False
24,0.6,0.7287933431659495,0.6072997956586621,0.9103551250996604,0.12149354750728736,-0.12149354750728736,skill,0,0,0,0,PRESERVE,synthetic_refinement_059,False,True,False,False,False,True,False,True,True,False
154,0.8333333333333334,0.7811920448613784,0.8804627540086583,0.7828805727268554,0.09927070914727987,0.09927070914727987,job_title,1,0,0,0,PRESERVE,synthetic_revision_014,False,False,True,False,True,False,False,True,True,False
19,0.375,0.85453131582606,0.8912090695750974,0.7030453343316031,0.03667775374903737,0.03667775374903737,skill,0,0,0,0,PRESERVE,synthetic_refinement_046,False,True,False,False,False,True,False,True,True,False
70,0.6,0.9299424379353461,0.6308454584542597,0.9844187733331093,0.2990969794810865,-0.2990969794810865,employer,1,0,0,0,PRESERVE,synthetic_revision_018,False,False,True,False,True,False,False,True,True,False
